MTV-1,#genre#
皓天-一杯鄉茶,http://em.21dtv.com/songs/60153562.mkv
白軍選-威威武武大河南,http://em.21dtv.com/songs/60153561.mkv
畫師-皇朝中我指鹿為馬,http://em.21dtv.com/songs/60153560.mkv
田毅-生日問候,http://em.21dtv.com/songs/60153559.mkv
田毅-想你也幸福,http://em.21dtv.com/songs/60153558.mkv
田毅-傳奇,http://em.21dtv.com/songs/60153557.mkv
王語心-軌跡,http://em.21dtv.com/songs/60153556.mkv
王柏良COFFEE-你未曾改變,http://em.21dtv.com/songs/60153555.mkv
王智寒-曾經的諾言,http://em.21dtv.com/songs/60153554.mkv
王晟涵-在我心里有個你,http://em.21dtv.com/songs/60153553.mkv
王建榮-男人沒有錯,http://em.21dtv.com/songs/60153552.mkv
王建榮-男人沒有錯,http://em.21dtv.com/songs/60153551.mkv
王小艷-蘭州藍,http://em.21dtv.com/songs/60153550.mkv
王嘯坤-少年志,http://em.21dtv.com/songs/60153549.mkv
王麗達+湯子星-美了我們的生活,http://em.21dtv.com/songs/60153547.mkv
潘裕文-一個人,http://em.21dtv.com/songs/60153546.mkv
涓子-想你了,http://em.21dtv.com/songs/60153545.mkv
汪蘇瀧-和你在一起,http://em.21dtv.com/songs/60153544.mkv
汪峰-忘了我,http://em.21dtv.com/songs/60153543.mkv
江都子-秋雁,http://em.21dtv.com/songs/60153542.mkv
江央扎西-我的草原天堂,http://em.21dtv.com/songs/60153541.mkv
毛利燕-甜心蘋果,http://em.21dtv.com/songs/60153540.mkv
歐陽阿成-前生相欠今世相見,http://em.21dtv.com/songs/60153539.mkv
歐陽阿成-不再為愛傷心,http://em.21dtv.com/songs/60153538.mkv
橙光原創音樂+慕斯の小乖-浮生三千幸會矣,http://em.21dtv.com/songs/60153536.mkv
夢然-忘不了也要忘,http://em.21dtv.com/songs/60153535.mkv
梅朵-時光你慢些走,http://em.21dtv.com/songs/60153534.mkv
梅朵-一萬次換一次,http://em.21dtv.com/songs/60153533.mkv
林宥嘉+劉淳+何凌磊+潘禹-說謊,http://em.21dtv.com/songs/60153532.mkv
林宥嘉+何凌磊+潘禹-全世界誰傾聽你,http://em.21dtv.com/songs/60153531.mkv
林宥嘉+何凌磊-浪費,http://em.21dtv.com/songs/60153530.mkv
林夏-夏季孤城,http://em.21dtv.com/songs/60153528.mkv
杰歌-別用我的愛填補你的寂寞,http://em.21dtv.com/songs/60153527.mkv
杜木格格-對雪說,http://em.21dtv.com/songs/60153526.mkv
李雅芳-天夢之鄉,http://em.21dtv.com/songs/60153525.mkv
李玲玉-不要走,http://em.21dtv.com/songs/60153524.mkv
李玉樹-老爸,http://em.21dtv.com/songs/60153523.mkv
李泉-MY WAY,http://em.21dtv.com/songs/60153522.mkv
李曉舟-分手后我該怎么過,http://em.21dtv.com/songs/60153521.mkv
李易峰-花澤類,http://em.21dtv.com/songs/60153520.mkv
李必志-只想把你擁有,http://em.21dtv.com/songs/60153519.mkv
李印件-你我好兄弟,http://em.21dtv.com/songs/60153518.mkv
李剛-先鋒官之歌,http://em.21dtv.com/songs/60153517.mkv
李健-最美的春天,http://em.21dtv.com/songs/60153516.mkv
本兮-依賴成折磨,http://em.21dtv.com/songs/60153515.mkv
望海高歌-我多想見你一面,http://em.21dtv.com/songs/60153514.mkv
曹藝馨-忍着痛淚不掉,http://em.21dtv.com/songs/60153513.mkv
曹宇擎-說唱詩人,http://em.21dtv.com/songs/60153512.mkv
成龍-厲害了我的國,http://em.21dtv.com/songs/60153511.mkv
戎祥-浮沉的兄弟,http://em.21dtv.com/songs/60153510.mkv
徐海軍-我的好兄弟,http://em.21dtv.com/songs/60153509.mkv
徐海軍-想一次痛一次,http://em.21dtv.com/songs/60153508.mkv
張韶涵-再見青春,http://em.21dtv.com/songs/60153507.mkv
張德力-愛情誰都說不清,http://em.21dtv.com/songs/60153506.mkv
張大義-千秋月國色天香,http://em.21dtv.com/songs/60153505.mkv
常來+楊艾穎-真愛情緣,http://em.21dtv.com/songs/60153504.mkv
常來-真愛情緣,http://em.21dtv.com/songs/60153503.mkv
崔子格+魯士郎-無情天,http://em.21dtv.com/songs/60153502.mkv
小婉妹妹-關注者,http://em.21dtv.com/songs/60153501.mkv
宋茜-屋頂着火,http://em.21dtv.com/songs/60153500.mkv
子墨清漓-最美的風景,http://em.21dtv.com/songs/60153499.mkv
奔跑DE土豆-尋找愛的天際,http://em.21dtv.com/songs/60153498.mkv
奎哥-我的城市人生,http://em.21dtv.com/songs/60153497.mkv
天威-想念你我的媽媽,http://em.21dtv.com/songs/60153496.mkv
大嬌嬌-愛上一個人,http://em.21dtv.com/songs/60153495.mkv
喜寶萬事屋+YOJIS HEAVEN-迷域行者,http://em.21dtv.com/songs/60153494.mkv
唐薇-美美的大中國,http://em.21dtv.com/songs/60153493.mkv
唐一嘉-幸福的弧度,http://em.21dtv.com/songs/60153492.mkv
吳浩康-階磚三,http://em.21dtv.com/songs/60153491.mkv
葉曉紅-媽媽的手,http://em.21dtv.com/songs/60153490.mkv
南海靜-這世界該愛誰,http://em.21dtv.com/songs/60153489.mkv
華晨宇-假行僧,http://em.21dtv.com/songs/60153488.mkv
劉曉華+傅超華-勇闖新境界,http://em.21dtv.com/songs/60153486.mkv
傅超華+夏琳恩-裙下,http://em.21dtv.com/songs/60153484.mkv
傅超華-蒙娜麗莎,http://em.21dtv.com/songs/60153483.mkv
傅超華-我話事,http://em.21dtv.com/songs/60153482.mkv
倪爾萍-深深的思念,http://em.21dtv.com/songs/60153481.mkv
佚名-呼倫牧歌,http://em.21dtv.com/songs/60153480.mkv
何岩-花開時,http://em.21dtv.com/songs/60153479.mkv
任福嘉-感謝你,http://em.21dtv.com/songs/60153478.mkv
任妙音-心靜如水,http://em.21dtv.com/songs/60153477.mkv
以冬+云の泣+TACKE竹桑+祈INORY+晴愔-中華美食頌,http://em.21dtv.com/songs/60153476.mkv
五色石南葉+落櫻風-明月譜,http://em.21dtv.com/songs/60153475.mkv
於洋-最美中華情,http://em.21dtv.com/songs/60153474.mkv
於全莉-銅川有條漆水河,http://em.21dtv.com/songs/60153473.mkv
於全莉-祝福你銅川,http://em.21dtv.com/songs/60153472.mkv
於全莉-相約煤城銅川,http://em.21dtv.com/songs/60153471.mkv
於全莉-留一份寂寞,http://em.21dtv.com/songs/60153470.mkv
於全莉-灤州古韻,http://em.21dtv.com/songs/60153469.mkv
嚴熙兒-喵喵,http://em.21dtv.com/songs/60153468.mkv
東方晴兒-再見吧我最愛的你,http://em.21dtv.com/songs/60153467.mkv
萬海東-前世修來今生的愛,http://em.21dtv.com/songs/60153466.mkv
萬妮達-UNDERSTAND,http://em.21dtv.com/songs/60153465.mkv
丁思忖-沒有名字,http://em.21dtv.com/songs/60153464.mkv
丁丁-千金小姐,http://em.21dtv.com/songs/60153463.mkv
W.K.-守候花海,http://em.21dtv.com/songs/60153462.mkv
SNH48-未來的樂章,http://em.21dtv.com/songs/60153461.mkv
SING許詩茵-白衣少年,http://em.21dtv.com/songs/60153460.mkv
SHAWN MENDES-ROSES,http://em.21dtv.com/songs/60153459.mkv
MC畫師-半壺老酒,http://em.21dtv.com/songs/60153458.mkv
JESSIE J-AIN'T NO MOUNTAIN HIGH ENOUGH,http://em.21dtv.com/songs/60153457.mkv
COSMOS立體偶像男團-夏日告白,http://em.21dtv.com/songs/60153456.mkv
龍梅子-海鷗飛,http://em.21dtv.com/songs/60153455.mkv
龍影云-想你不敢聯系你,http://em.21dtv.com/songs/60153454.mkv
龍奔-微乎甚微,http://em.21dtv.com/songs/60153453.mkv
黎昕-你把我的世界偷走,http://em.21dtv.com/songs/60153452.mkv
黃自強+許嵐嵐-月亮情歌,http://em.21dtv.com/songs/60153451.mkv
黃明志+李佳薇-一起飆高音,http://em.21dtv.com/songs/60153450.mkv
麥賑航-惑者,http://em.21dtv.com/songs/60153449.mkv
鹿思源-在云端歌唱,http://em.21dtv.com/songs/60153448.mkv
魏新雨-水邊的格桑梅朵,http://em.21dtv.com/songs/60153447.mkv
魏新雨-哭泣的雙魚,http://em.21dtv.com/songs/60153446.mkv
高雅-淮水謠,http://em.21dtv.com/songs/60153445.mkv
馬榮-心被你傷碎,http://em.21dtv.com/songs/60153444.mkv
馬旭東-最美的煙火,http://em.21dtv.com/songs/60153443.mkv
風語-最牽掛的你,http://em.21dtv.com/songs/60153442.mkv
音樂走廊+歌一生-花香為你開,http://em.21dtv.com/songs/60153441.mkv
音樂走廊-多情的小雨多情的你,http://em.21dtv.com/songs/60153440.mkv
韓菁英-思慕,http://em.21dtv.com/songs/60153439.mkv
韓磊+陳倩倩-家國萬里,http://em.21dtv.com/songs/60153438.mkv
韓磊-家國萬里,http://em.21dtv.com/songs/60153437.mkv
韋琪-偷偷的,http://em.21dtv.com/songs/60153436.mkv
霍尊-小草,http://em.21dtv.com/songs/60153435.mkv
雨露-相識相知的美麗,http://em.21dtv.com/songs/60153434.mkv
雨露-感謝有你,http://em.21dtv.com/songs/60153433.mkv
雨潼-其實很難過,http://em.21dtv.com/songs/60153432.mkv
雨宗林-給你想要的幸福,http://em.21dtv.com/songs/60153431.mkv
雨中百合-含着眼淚思故鄉,http://em.21dtv.com/songs/60153430.mkv
陳潼恩-萬年紅,http://em.21dtv.com/songs/60153429.mkv
陳志朋-PATIENCE,http://em.21dtv.com/songs/60153428.mkv
陳心琪-感恩父母,http://em.21dtv.com/songs/60153427.mkv
陳衛東+風語-情系今生,http://em.21dtv.com/songs/60153426.mkv
陳凱欣-沒你的世界,http://em.21dtv.com/songs/60153425.mkv
陳凱欣-無聲的痛,http://em.21dtv.com/songs/60153424.mkv
閆子西-美麗神奇的平涼,http://em.21dtv.com/songs/60153422.mkv
閆子西-神仙留戀的好地方,http://em.21dtv.com/songs/60153421.mkv
閆子西-熱戀的家鄉,http://em.21dtv.com/songs/60153420.mkv
鐘子炫-最美婚禮,http://em.21dtv.com/songs/60153419.mkv
金燦-贊佛偈,http://em.21dtv.com/songs/60153418.mkv
金燦-緣來緣去,http://em.21dtv.com/songs/60153417.mkv
金燦-彌陀頌,http://em.21dtv.com/songs/60153416.mkv
金燦-回歸,http://em.21dtv.com/songs/60153415.mkv
金池-怕了,http://em.21dtv.com/songs/60153414.mkv
金久哲+陳雅森-朋友常聯系,http://em.21dtv.com/songs/60153413.mkv
郭艷燕-月彎彎月圓圓,http://em.21dtv.com/songs/60153412.mkv
郭宇翔-流浪的暖陽,http://em.21dtv.com/songs/60153411.mkv
鄭飛-無情的風傷心的雨,http://em.21dtv.com/songs/60153410.mkv
鄭伊涵-公蝦米,http://em.21dtv.com/songs/60153409.mkv
邱偉-好兄弟我懂你,http://em.21dtv.com/songs/60153407.mkv
過客-愛着你到老,http://em.21dtv.com/songs/60153406.mkv
達瓦扎西-阿媽,http://em.21dtv.com/songs/60153405.mkv
辛曉琪+彭潔+周玲玲-遺忘,http://em.21dtv.com/songs/60153404.mkv
路麗麗-全家福,http://em.21dtv.com/songs/60153402.mkv
趙照-一樹桃花開,http://em.21dtv.com/songs/60153401.mkv
趙海軍-情人節的玫瑰,http://em.21dtv.com/songs/60153400.mkv
趙海軍-心痛的滋味誰能體會,http://em.21dtv.com/songs/60153399.mkv
趙傳+王志弘+劉歆迪+趙飛-我很丑可是我很溫柔,http://em.21dtv.com/songs/60153398.mkv
趙傳+王可+劉歆迪+王志弘-我是一只小小鳥,http://em.21dtv.com/songs/60153397.mkv
賽庸卓瑪-修心,http://em.21dtv.com/songs/60153394.mkv
賈長龍-再給我一次愛你的機會,http://em.21dtv.com/songs/60153393.mkv
賈志國-我的朋友,http://em.21dtv.com/songs/60153392.mkv
譚維維-沖鋒,http://em.21dtv.com/songs/60153391.mkv
譚定安-ROYALS,http://em.21dtv.com/songs/60153390.mkv
謝宇軒-迷航,http://em.21dtv.com/songs/60153389.mkv
謝宇軒-活得漂亮,http://em.21dtv.com/songs/60153388.mkv
許國星-我的老父親老母親,http://em.21dtv.com/songs/60153387.mkv
許麗麗-春光美,http://em.21dtv.com/songs/60153386.mkv
許麗麗-丑末寅初,http://em.21dtv.com/songs/60153385.mkv
詹雅雯+王江發-來世情路,http://em.21dtv.com/songs/60153384.mkv
詹雅雯-相思風,http://em.21dtv.com/songs/60153383.mkv
詹雅雯-新娘花,http://em.21dtv.com/songs/60153381.mkv
詹雅雯-捶心肝,http://em.21dtv.com/songs/60153380.mkv
詹雅雯-傷痕累累,http://em.21dtv.com/songs/60153378.mkv
詹雅雯-傷心淚,http://em.21dtv.com/songs/60153377.mkv
覃藝馨-桔鄉歡歌,http://em.21dtv.com/songs/60153376.mkv
西單女孩+梁帥-暖,http://em.21dtv.com/songs/60153375.mkv
衡越-誰也別把誰看輕,http://em.21dtv.com/songs/60153374.mkv
蔡佩軒-為了等候你,http://em.21dtv.com/songs/60153373.mkv
董升-給我一點從容,http://em.21dtv.com/songs/60153372.mkv
蕭憶情ALEX-無忌,http://em.21dtv.com/songs/60153371.mkv
蕭憶情ALEX-一劍天涯,http://em.2
1dtv.com/songs/60153370.mkv
蕭亞軒-舞舞舞,http://em.21dtv.com/songs/60153369.mkv
藥小云-仁心無疆,http://em.21dtv.com/songs/60153368.mkv
蘇西-甘心情願愛着你,http://em.21dtv.com/songs/60153367.mkv
騰格爾-絨花,http://em.21dtv.com/songs/60153366.mkv
胡婕-我有自己的顏色,http://em.21dtv.com/songs/60153365.mkv
細哥細妹-七月荷塘留香歌,http://em.21dtv.com/songs/60153364.mkv
糖粒子姐姐-緣戀,http://em.21dtv.com/songs/60153363.mkv
竹葉兒-請到桃鄉肥城來,http://em.21dtv.com/songs/60153362.mkv
秦嵐+王冠逸-破解愛情的密語,http://em.21dtv.com/songs/60153361.mkv
秋褲大叔-兄弟你在哪里,http://em.21dtv.com/songs/60153360.mkv
祁樂樂-為何相愛卻不能相守在一起,http://em.21dtv.com/songs/60153359.mkv
石龍-喧囂,http://em.21dtv.com/songs/60153358.mkv
石龍-你,http://em.21dtv.com/songs/60153357.mkv
瞿政前-夢回花岩溪,http://em.21dtv.com/songs/60153356.mkv
田毅-真朋友,http://em.21dtv.com/songs/60153355.mkv
田帥+溫天慧-舊情人,http://em.21dtv.com/songs/60153354.mkv
田帥-男性的眼淚,http://em.21dtv.com/songs/60153353.mkv
田帥-牽手出頭天,http://em.21dtv.com/songs/60153352.mkv
田帥-愛就免歹勢,http://em.21dtv.com/songs/60153351.mkv
田帥-火車情,http://em.21dtv.com/songs/60153350.mkv
田帥-活在當下,http://em.21dtv.com/songs/60153349.mkv
田帥-舊情難斷,http://em.21dtv.com/songs/60153348.mkv
田帥-多情海,http://em.21dtv.com/songs/60153347.mkv
田帥-合適的伴,http://em.21dtv.com/songs/60153346.mkv
田帥-勇敢的汗,http://em.21dtv.com/songs/60153345.mkv
環宇少兒組合-夢想時光,http://em.21dtv.com/songs/60153344.mkv
王鍵-在夢中,http://em.21dtv.com/songs/60153343.mkv
王繹龍-帥到沒朋友,http://em.21dtv.com/songs/60153342.mkv
王繹龍-天使與魔鬼,http://em.21dtv.com/songs/60153341.mkv
王紫-別把我忘記,http://em.21dtv.com/songs/60153340.mkv
王滔-要不要,http://em.21dtv.com/songs/60153339.mkv
王江發+陳秀玲-感謝緣份,http://em.21dtv.com/songs/60153338.mkv
王江發+云曼-拚過情關,http://em.21dtv.com/songs/60153337.mkv
王江發-笑笑看人生,http://em.21dtv.com/songs/60153336.mkv
王江發-愛你千萬年,http://em.21dtv.com/songs/60153335.mkv
王江發-沉封愛情,http://em.21dtv.com/songs/60153334.mkv
王江發-無情人有情漢,http://em.21dtv.com/songs/60153333.mkv
王江發-寄海傳情,http://em.21dtv.com/songs/60153332.mkv
王江發-失落的相思,http://em.21dtv.com/songs/60153331.mkv
王江發-咱尚麻吉,http://em.21dtv.com/songs/60153330.mkv
王江發-你的情我的愛,http://em.21dtv.com/songs/60153329.mkv
王昭璋-中國久利,http://em.21dtv.com/songs/60153328.mkv
王志云-愛的痛了,http://em.21dtv.com/songs/60153327.mkv
王心凌+顏歡+韓若彤+孫如宣-當你,http://em.21dtv.com/songs/60153326.mkv
王心凌+韓若彤+孫如宣-睫毛彎彎,http://em.21dtv.com/songs/60153325.mkv
王建榮-飛鳥與射手,http://em.21dtv.com/songs/60153324.mkv
王建榮-沒錢的日子,http://em.21dtv.com/songs/60153323.mkv
王建榮-曲中人,http://em.21dtv.com/songs/60153322.mkv
王建榮-無情的世界有情的你,http://em.21dtv.com/songs/60153321.mkv
王峰-流淚的海,http://em.21dtv.com/songs/60153320.mkv
王峰-多情痴心人,http://em.21dtv.com/songs/60153319.mkv
王峰-多余的溫柔,http://em.21dtv.com/songs/60153318.mkv
王峰-兄弟記住,http://em.21dtv.com/songs/60153317.mkv
王峰-你高興就好,http://em.21dtv.com/songs/60153316.mkv
王峰-不該思念的人,http://em.21dtv.com/songs/60153315.mkv
王小榮-沿着城市的邊緣流浪,http://em.21dtv.com/songs/60153314.mkv
王寶與正午陽光-兒子我是你爸爸,http://em.21dtv.com/songs/60153313.mkv
王奕心-OH MY LOVE,http://em.21dtv.com/songs/60153312.mkv
王大痣-我真的笑了,http://em.21dtv.com/songs/60153311.mkv
玉菡-錯愛,http://em.21dtv.com/songs/60153310.mkv
熊汝霖-生而倔強,http://em.21dtv.com/songs/60153309.mkv
潘陽-兩個很愛我的人,http://em.21dtv.com/songs/60153308.mkv
溫喃-撕心淚,http://em.21dtv.com/songs/60153307.mkv
塗詩唯-一首小詩,http://em.21dtv.com/songs/60153306.mkv
波拉-你的真情我難辨黑白,http://em.21dtv.com/songs/60153305.mkv
河圖-知與君同,http://em.21dtv.com/songs/60153304.mkv
汪峰-等待,http://em.21dtv.com/songs/60153303.mkv
畢鋮-堅持自己,http://em.21dtv.com/songs/60153302.mkv
歌一生+音樂走廊-花香為你開,http://em.21dtv.com/songs/60153301.mkv
夢然-歸還世界給你,http://em.21dtv.com/songs/60153300.mkv
梁劍東-廣東,http://em.21dtv.com/songs/60153299.mkv
格子兮-在櫻花樹下等你,http://em.21dtv.com/songs/60153298.mkv
柳依依-媽媽的眼睛,http://em.21dtv.com/songs/60153297.mkv
柳佳佳-愛情一對一,http://em.21dtv.com/songs/60153296.mkv
林玉涵+鐘潔-最后的樂章,http://em.21dtv.com/songs/60153295.mkv
林依輪+石班瑜-給個理由先,http://em.21dtv.com/songs/60153294.mkv
林樂惠-咱爺們,http://em.21dtv.com/songs/60153293.mkv
楊震-紅塵路上我等你,http://em.21dtv.com/songs/60153292.mkv
楊雅珺+牛青畾-如果離開能讓你快,http://em.21dtv.com/songs/60153291.mkv
楊清檸+王樂樂-我們,http://em.21dtv.com/songs/60153290.mkv
楊梓文祺-失戀以后別失態,http://em.21dtv.com/songs/60153289.mkv
楊政-為夢起航,http://em.21dtv.com/songs/60153288.mkv
楊志廣-江南,http://em.21dtv.com/songs/60153287.mkv
李菲菲+張英席+薛皓垠+王傳越-放歌新時代,http://em.21dtv.com/songs/60153286.mkv
李菲菲+廖昌永-放歌新時代,http://em.21dtv.com/songs/60153285.mkv
李菲菲-放歌新時代,http://em.21dtv.com/songs/60153284.mkv
李菲菲-心懷感激,http://em.21dtv.com/songs/60153283.mkv
李菲菲-妻子,http://em.21dtv.com/songs/60153282.mkv
李菲菲-鄉里鄉親,http://em.21dtv.com/songs/60153281.mkv
李艾倫-明天情人節,http://em.21dtv.com/songs/60153280.mkv
李自尊-愛斷了一雙翅膀,http://em.21dtv.com/songs/60153279.mkv
李玖哲-牢,http://em.21dtv.com/songs/60153278.mkv
李潮-跟你走,http://em.21dtv.com/songs/60153277.mkv
李潮-我們的祖國歌甜花香,http://em.21dtv.com/songs/60153276.mkv
李潮-兩地曲,http://em.21dtv.com/songs/60153275.mkv
李泉-想愛你,http://em.21dtv.com/songs/60153274.mkv
李婭藝-青春的痕跡,http://em.21dtv.com/songs/60153273.mkv
李夏-黑暗是我們唯一可以繼承的遺產,http://em.21dtv.com/songs/60153272.mkv
李雙江-美好的贊歌,http://em.21dtv.com/songs/60153271.mkv
望海高歌-花開是我想你的時候,http://em.21dtv.com/songs/60153270.mkv
曾雨軒-走心,http://em.21dtv.com/songs/60153269.mkv
曾軼可-I NEED LOVE,http://em.21dtv.com/songs/60153268.mkv
曾憲元+朱晶慧-戀上水底山,http://em.21dtv.com/songs/60153267.mkv
曲肖冰-成都,http://em.21dtv.com/songs/60153266.mkv
曲比阿且-夢中的歌,http://em.21dtv.com/songs/60153265.mkv
曲比阿且-時光隧道,http://em.21dtv.com/songs/60153264.mkv
晨熙-我不想哭,http://em.21dtv.com/songs/60153263.mkv
曉依-一場秋雨一場涼,http://em.21dtv.com/songs/60153262.mkv
晏劭鳴-微笑的人,http://em.21dtv.com/songs/60153261.mkv
春雨-親愛的你還好嗎,http://em.21dtv.com/songs/60153260.mkv
星月組合-愛你到永遠,http://em.21dtv.com/songs/60153259.mkv
方大同+杜大發-LOVE SONG,http://em.21dtv.com/songs/60153258.mkv
方大同+徐暢+杜大發+周天-愛愛愛,http://em.21dtv.com/songs/60153257.mkv
方大同+徐暢+杜大發-三人游,http://em.21dtv.com/songs/60153256.mkv
方大同-很不低調,http://em.21dtv.com/songs/60153255.mkv
文雅+彭潔+方鏡貽+周玲玲-味道,http://em.21dtv.com/songs/60153254.mkv
扎雪-情願愛上你一錯再錯,http://em.21dtv.com/songs/60153253.mkv
慕寒-風緣,http://em.21dtv.com/songs/60153252.mkv
思龍組合-相思無眠,http://em.21dtv.com/songs/60153251.mkv
徐若汐-從你的世界路過,http://em.21dtv.com/songs/60153250.mkv
徐環+張云飛-說好的不分開,http://em.21dtv.com/songs/60153249.mkv
徐佳瑩-到此為止,http://em.21dtv.com/songs/60153248.mkv
